sensor_id,parameter,units,date_local,avg_value,country_code,locality,location_name,latitude,longitude,month,season
23435,pm25,µg/m³,2020-08-14,5.52,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-15,4.4,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-16,9.2,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-17,3.45,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-18,2.31,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-19,4.39,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-20,3.21,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-21,5.54,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-22,7.86,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-23,5.27,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-24,2.28,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-25,1.28,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-26,2.56,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-28,3.33,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-29,5.86,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-30,7.3,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
23435,pm25,µg/m³,2020-08-31,6.0,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,8,Summer
