sensor_id,parameter,units,date_local,avg_value,country_code,locality,location_name,latitude,longitude
5102511,pm25,µg/m³,2023-08-20,20.0,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-21,16.3,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-22,6.39,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-23,6.39,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-24,9.6,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-25,8.16,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-28,9.14,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-29,6.74,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-30,12.4,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-08-31,6.61,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-01,6.98,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-02,4.77,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-03,5.58,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-04,8.9,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-05,8.85,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-06,9.14,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-07,5.97,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-08,8.99,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-09,9.17,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-10,7.62,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-11,7.68,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-12,15.7,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-13,23.0,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-14,14.1,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-15,2.65,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-16,9.16,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-17,5.98,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-18,19.3,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-21,10.6,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-22,8.02,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-24,1.14,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-25,4.46,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-26,8.08,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-09-27,11.9,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-01,6.88,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-04,10.2,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-07,7.96,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-10,3.22,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-11,9.42,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-13,5.09,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-14,12.4,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-15,4.76,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-16,4.72,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-17,4.84,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-18,4.73,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-19,5.61,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-20,5.03,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-21,4.11,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-22,5.06,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-23,4.04,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-24,6.36,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-25,5.66,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-26,2.15,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-27,4.85,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-28,5.56,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-29,10.0,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-10-30,10.6,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
